Name,Team,Age,Position,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Rating
Olivier Giroud,Arsenal,36,Forward,27,1867,14,3,2.5925925925925926,1.0740740740740742,0.25925925925925924,1.0740740740740742,0.48148148148148145,1.8518518518518519,1.9259259259259258,7.230740740740741
Danny Rose,Tottenham,33,Defender,28,2372,3,4,0.8571428571428571,0.9642857142857143,0.8571428571428571,1.8214285714285714,0.14285714285714285,0.8928571428571429,0.9642857142857143,7.229642857142856
Ashley Williams,Swansea,39,Defender,37,3330,0,0,0.1891891891891892,0.16216216216216217,0.10810810810810811,0.32432432432432434,0.05405405405405406,0.10810810810810811,0.1891891891891892,7.227837837837838
Pablo Zabaleta,Man City,38,Defender,29,2586,1,4,0.41379310344827586,0.896551724137931,0.20689655172413793,0.4827586206896552,0.034482758620689655,0.5862068965517241,0.6896551724137931,7.225862068965518
Sebastián Coates,Sunderland,32,Defender,10,822,0,0,0.7,0.2,0.5,0.7,0.0,0.0,0.4,7.220000000000001
Craig Dawson,WBA,33,Defender,29,2591,2,0,0.5517241379310345,0.1724137931034483,0.2413793103448276,0.7931034482758621,0.034482758620689655,0.2413793103448276,0.3103448275862069,7.21758620689655
Wilfried Bony,Swansea,34,Forward,20,1302,9,2,3.3,0.95,0.75,1.85,0.5,2.0,1.6,7.217000000000001
Martin Skrtel,Liverpool,38,Defender,33,2970,1,0,0.5757575757575758,0.15151515151515152,0.09090909090909091,0.5151515151515151,0.06060606060606061,0.21212121212121213,0.15151515151515152,7.213636363636366
James Collins,West Ham,40,Defender,27,1879,0,0,0.3333333333333333,0.18518518518518517,0.0,0.2962962962962963,0.0,0.1111111111111111,0.25925925925925924,7.212592592592592
Oscar,Chelsea,31,Midfielder,28,2038,6,8,2.5714285714285716,1.3214285714285714,0.6428571428571429,0.7857142857142857,0.14285714285714285,1.4642857142857142,1.1071428571428572,7.204999999999999
José Fonte,Southampton,39,Defender,37,3330,0,1,0.6216216216216216,0.2972972972972973,0.10810810810810811,0.35135135135135137,0.0,0.24324324324324326,0.2972972972972973,7.204324324324326
Wes Morgan,Leicester,39,Defender,37,3288,2,2,0.6756756756756757,0.16216216216216217,0.4594594594594595,0.35135135135135137,0.0,0.1891891891891892,0.4594594594594595,7.196486486486486
Fernandinho,Man City,38,Midfielder,33,2273,3,3,0.7272727272727273,0.9090909090909091,1.0606060606060606,0.696969696969697,0.0,1.1515151515151516,0.42424242424242425,7.1933333333333325
Cheikhou Kouyaté,West Ham,33,Midfielder,31,2662,4,2,1.064516129032258,0.45161290322580644,0.6774193548387096,1.4516129032258065,0.03225806451612903,1.032258064516129,1.2580645161290323,7.1896774193548385
Daley Blind,Man Utd,33,Defender,25,2172,2,2,1.12,0.68,0.28,0.44,0.04,0.52,0.44,7.1864
Chris Brunt,WBA,38,Midfielder,34,2898,2,10,0.9705882352941176,1.4705882352941178,0.5588235294117647,0.4411764705882353,0.058823529411764705,0.7647058823529411,0.7647058823529411,7.186176470588235
Gylfi Sigurdsson,Swansea,33,Midfielder,32,2697,7,10,2.09375,2.28125,0.96875,1.25,0.0625,1.375,1.65625,7.1846875
Jack Cork,Swansea,34,Midfielder,15,1325,1,0,0.3333333333333333,0.4666666666666667,0.7333333333333333,1.8,0.0,1.2,0.7333333333333333,7.183999999999999
Danny Welbeck,Arsenal,32,Forward,25,1667,4,3,2.32,1.16,1.56,0.6,0.28,1.44,1.76,7.182800000000001
Héctor Bellerín,Arsenal,28,Defender,20,1562,2,1,0.25,0.6,1.55,0.2,0.05,1.1,0.8,7.176
James McArthur,Crystal Palace,35,Midfielder,32,2607,2,0,1.03125,0.875,0.625,1.03125,0.0625,0.6875,1.25,7.17375
Ahmed El Mohamady,Hull,35,Defender,38,3420,2,5,0.42105263157894735,1.6842105263157894,0.8421052631578947,1.3157894736842106,0.05263157894736842,0.9473684210526315,0.6842105263157895,7.173421052631579
John Stones,Everton,29,Defender,23,2044,1,0,0.30434782608695654,0.17391304347826086,0.9565217391304348,0.43478260869565216,0.0,0.17391304347826086,0.34782608695652173,7.172173913043477
Steven Caulker,QPR,31,Defender,35,3017,1,0,0.8,0.4857142857142857,0.22857142857142856,0.2857142857142857,0.0,0.2,0.2571428571428571,7.1648571428571435
Riyad Mahrez,Leicester,32,Forward,30,2084,4,3,2.1,1.4666666666666666,2.6333333333333333,1.2666666666666666,0.03333333333333333,1.5,1.3666666666666667,7.163666666666668
Marouane Fellaini,Man Utd,35,Midfielder,27,1831,6,0,1.3333333333333333,0.7777777777777778,0.48148148148148145,1.1111111111111112,0.5185185185185185,1.4074074074074074,0.9259259259259259,7.162962962962962
Bojan,Stoke,33,Forward,16,1209,4,1,2.0,1.625,2.75,2.0,0.0625,2.375,1.8125,7.161875
Kieran Trippier,Burnley,32,Defender,38,3416,0,4,0.2894736842105263,1.6842105263157894,0.7105263157894737,1.236842105263158,0.05263157894736842,0.5,0.7631578947368421,7.151578947368421
Alex Oxlade Chamberlain,Arsenal,30,Midfielder,23,1495,1,1,1.391304347826087,1.5217391304347827,3.608695652173913,0.4782608695652174,0.043478260869565216,1.2173913043478262,1.565217391304348,7.146521739130435
Jordan Henderson,Liverpool,33,Midfielder,37,3256,6,9,1.3513513513513513,1.8108108108108107,0.2702702702702703,0.5945945945945946,0.10810810810810811,0.8918918918918919,0.8108108108108109,7.144594594594596
Jonny Evans,Man Utd,35,Defender,14,1091,0,0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.6428571428571429,0.0,0.21428571428571427,0.14285714285714285,7.132857142857143
Marc Albrighton,Leicester,33,Midfielder,18,1028,2,3,0.7777777777777778,1.7222222222222223,0.7222222222222222,0.8333333333333334,0.1111111111111111,0.7222222222222222,1.1111111111111112,7.132222222222222
Marcin Wasilewski,Leicester,43,Defender,25,1991,1,1,0.48,0.24,0.04,0.48,0.0,0.12,0.16,7.1304
Ciaran Clark,Aston Villa,33,Defender,25,1994,1,2,0.64,0.24,0.36,0.72,0.04,0.04,0.36,7.124799999999999
Victor Wanyama,Southampton,32,Midfielder,32,2362,3,1,0.875,0.5,1.1875,1.03125,0.0,1.09375,1.0,7.123749999999999
Costel Pantilimon,Sunderland,36,Goalkeeper,28,2520,0,0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,7.116785714285716
Jeffrey Schlupp,Leicester,30,Midfielder,32,2539,3,2,1.25,0.71875,2.0,1.5,0.03125,1.21875,1.3125,7.113124999999999
Joleon Lescott,WBA,41,Defender,34,3060,1,2,0.4117647058823529,0.058823529411764705,0.3235294117647059,0.7058823529411765,0.029411764705882353,0.5,0.4117647058823529,7.110294117647059
Robin van Persie,Man Utd,40,Forward,27,2114,10,2,2.814814814814815,1.0,0.7777777777777778,0.9629629629629629,0.7407407407407407,1.4814814814814814,1.1851851851851851,7.10962962962963
Federico Fernández,Swansea,34,Defender,28,2475,0,0,0.4642857142857143,0.10714285714285714,0.21428571428571427,0.8214285714285714,0.03571428571428571,0.17857142857142858,0.32142857142857145,7.10892857142857
Diafra Sakho,West Ham,33,Forward,23,1761,10,2,2.869565217391304,1.0,1.0434782608695652,0.7391304347826086,1.0,1.7391304347826086,2.9565217391304346,7.108260869565218
Michael Dawson,Hull,39,Defender,28,2434,1,0,0.5357142857142857,0.21428571428571427,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.21428571428571427,0.17857142857142858,7.107500000000001
Joey Barton,QPR,40,Midfielder,28,2351,1,3,1.25,2.0714285714285716,0.6071428571428571,1.3928571428571428,0.0,1.0357142857142858,0.6785714285714286,7.102142857142856
Ki Sung-Yueng,Swansea,34,Midfielder,33,2690,8,1,0.8484848484848485,0.7878787878787878,0.5151515151515151,1.3636363636363635,0.12121212121212122,0.7272727272727273,0.7272727272727273,7.100606060606059
Jores Okore,Aston Villa,31,Defender,23,2009,1,0,0.2608695652173913,0.2608695652173913,0.43478260869565216,1.5217391304347827,0.0,0.43478260869565216,0.2608695652173913,7.0969565217391315
Bacary Sagna,Man City,40,Defender,9,740,0,0,0.1111111111111111,1.0,0.2222222222222222,0.4444444444444444,0.0,0.6666666666666666,0.6666666666666666,7.094444444444445
James McCarthy,Everton,32,Midfielder,28,2404,2,1,0.6785714285714286,0.5714285714285714,0.6071428571428571,1.2142857142857142,0.0,0.8571428571428571,0.6785714285714286,7.093571428571429
Ryan Shawcross,Stoke,35,Defender,32,2832,2,1,0.59375,0.4375,0.34375,0.65625,0.09375,0.0625,0.375,7.09125
Christian Eriksen,Tottenham,31,Midfielder,38,3142,10,2,2.5526315789473686,2.210526315789474,1.2105263157894737,0.5789473684210527,0.0,2.236842105263158,1.394736842105263,7.090789473684212
Lukasz Fabianski,Swansea,38,Goalkeeper,37,3308,0,0,0.0,0.0,0.0,0.32432432432432434,0.0,0.0,0.0,7.090540540540541
Ben Mee,Burnley,33,Defender,33,2888,2,1,0.6060606060606061,0.5151515151515151,0.48484848484848486,0.8787878787878788,0.0,0.48484848484848486,0.5757575757575758,7.086363636363637
Patrick van Aanholt,Sunderland,33,Defender,28,2306,0,5,1.0714285714285714,1.25,1.2857142857142858,0.5714285714285714,0.07142857142857142,1.0357142857142858,1.0714285714285714,7.085000000000001
Christian Benteke,Aston Villa,32,Forward,29,2380,13,2,2.7586206896551726,1.1379310344827587,0.5862068965517241,0.8275862068965517,1.2413793103448276,1.8620689655172413,2.2758620689655173,7.081724137931035
Fabian Delph,Aston Villa,33,Midfielder,28,2434,0,3,1.5,1.2857142857142858,2.1785714285714284,1.6071428571428572,0.03571428571428571,1.5714285714285714,1.0714285714285714,7.079999999999998
Reece Burke,West Ham,26,Defender,5,415,0,0,0.8,0.2,0.0,0.2,0.0,0.0,0.0,7.078
Aaron Ramsey,Arsenal,32,Midfielder,29,2010,6,6,2.1724137931034484,1.6206896551724137,0.8620689655172413,1.0,0.1724137931034483,1.2413793103448276,1.4827586206896552,7.0748275862068954
Richard Dunne,QPR,43,Defender,23,1874,0,0,0.34782608695652173,0.13043478260869565,0.17391304347826086,0.34782608695652173,0.0,0.21739130434782608,0.2608695652173913,7.074782608695651
Sammy Ameobi,Newcastle,31,Forward,25,1423,2,2,1.04,0.84,2.04,0.84,0.04,1.4,1.52,7.074
Toby Alderweireld,Southampton,34,Defender,26,2263,1,0,0.6923076923076923,0.2692307692307692,0.2692307692307692,0.23076923076923078,0.0,0.15384615384615385,0.2692307692307692,7.0730769230769255
Sadio Mané,Southampton,31,Forward,30,2135,10,3,2.0,1.3333333333333333,1.9666666666666666,2.5,0.8,1.7,2.066666666666667,7.072
Per Mertesacker,Arsenal,38,Defender,35,3150,0,1,0.37142857142857144,0.08571428571428572,0.22857142857142856,0.37142857142857144,0.0,0.0,0.17142857142857143,7.069714285714285
Erik Lamela,Tottenham,31,Midfielder,33,2302,2,7,1.1515151515151516,1.8181818181818181,1.6666666666666667,1.4545454545454546,0.18181818181818182,2.3333333333333335,1.606060606060606,7.06878787878788
Eliaquim Mangala,Man City,32,Defender,25,2189,0,2,0.56,0.2,0.32,0.32,0.0,0.64,0.4,7.066
David Ospina,Arsenal,34,Goalkeeper,18,1620,0,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,7.063888888888889
Jan Vertonghen,Tottenham,36,Defender,32,2810,0,0,0.40625,0.09375,0.375,0.59375,0.03125,0.15625,0.21875,7.0634375
Michael Carrick,Man Utd,42,Midfielder,18,1457,1,2,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.0,0.05555555555555555,0.2777777777777778,7.060555555555556
Kieran Gibbs,Arsenal,33,Defender,22,1658,0,3,0.5454545454545454,0.6818181818181818,1.3636363636363635,0.3181818181818182,0.045454545454545456,0.4090909090909091,0.7727272727272727,7.0586363636363645
Yannick Bolasie,Crystal Palace,34,Forward,34,2778,4,6,2.0294117647058822,1.3529411764705883,2.6176470588235294,1.4411764705882353,0.4411764705882353,1.6470588235294117,2.1470588235294117,7.054117647058823
Mamadou Sakho,Liverpool,33,Defender,16,1418,0,0,0.125,0.3125,0.8125,0.25,0.0,0.5,0.5,7.053750000000001
Brede Hangeland,Crystal Palace,42,Defender,14,1173,2,1,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.21428571428571427,7.049285714285714
Emre Can,Liverpool,29,Midfielder,27,2067,1,0,0.5555555555555556,0.4444444444444444,1.2592592592592593,0.7037037037037037,0.0,0.6666666666666666,0.5925925925925926,7.047777777777778
Joel Ward,Crystal Palace,33,Defender,37,3330,1,0,0.32432432432432434,0.5945945945945946,0.43243243243243246,1.4054054054054055,0.0,0.6486486486486487,0.7297297297297297,7.0427027027027025
Nathaniel Clyne,Southampton,32,Defender,35,3147,2,0,0.5428571428571428,0.6285714285714286,0.7714285714285715,0.7428571428571429,0.0,0.4857142857142857,0.6285714285714286,7.041142857142857
Michael Keane,Burnley,30,Defender,21,1595,0,1,0.5238095238095238,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.0,0.047619047619047616,0.2857142857142857,7.04047619047619
Mark Noble,West Ham,36,Midfielder,28,2308,2,3,0.75,1.6071428571428572,0.8571428571428571,1.2142857142857142,0.07142857142857142,1.0357142857142858,1.0,7.038928571428572
Winston Reid,West Ham,35,Defender,30,2503,1,0,0.36666666666666664,0.26666666666666666,0.13333333333333333,1.1666666666666667,0.1,0.13333333333333333,0.7333333333333333,7.033666666666665
John Terry,Chelsea,42,Defender,38,3420,5,0,0.5263157894736842,0.18421052631578946,0.0,0.5,0.02631578947368421,0.02631578947368421,0.13157894736842105,7.0315789473684225
Graziano Pellè,Southampton,38,Forward,38,3284,12,2,3.236842105263158,1.131578947368421,0.18421052631578946,0.9736842105263158,0.6842105263157895,1.763157894736842,2.0,7.028157894736842
James Chester,Hull,34,Defender,23,1876,2,0,0.391304347826087,0.21739130434782608,0.30434782608695654,0.6086956521739131,0.0,0.21739130434782608,0.34782608695652173,7.025217391304347
Michael Duff,Burnley,45,Defender,21,1809,0,0,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.7142857142857143,0.0,0.09523809523809523,0.14285714285714285,7.024761904761907
Martín Demichelis,Man City,42,Defender,31,2559,1,0,0.25806451612903225,0.16129032258064516,0.12903225806451613,0.2903225806451613,0.0,0.16129032258064516,0.1935483870967742,7.022580645161289
James Milner,Man City,37,Midfielder,32,1744,5,7,1.21875,1.625,0.59375,0.84375,0.21875,1.5625,0.84375,7.019062500000001
Nabil Bentaleb,Tottenham,28,Midfielder,26,2195,0,2,1.0,0.6153846153846154,1.0769230769230769,0.6153846153846154,0.0,0.7692307692307693,0.6153846153846154,7.017692307692307
Younes Kaboul,Tottenham,37,Defender,11,990,0,0,0.45454545454545453,0.36363636363636365,0.7272727272727273,0.2727272727272727,0.0,0.5454545454545454,0.45454545454545453,7.017272727272727
Willian,Chelsea,35,Forward,36,2418,2,3,1.5277777777777777,1.3611111111111112,1.75,1.4722222222222223,0.1111111111111111,1.0,1.2222222222222223,7.016944444444445
Ryan Bertrand,Southampton,34,Defender,34,3055,2,2,0.4117647058823529,0.7647058823529411,0.6470588235294118,1.1764705882352942,0.058823529411764705,0.6764705882352942,0.9705882352941176,7.016764705882353
Erik Pieters,Stoke,35,Defender,31,2564,0,2,0.25806451612903225,0.5483870967741935,0.41935483870967744,1.1612903225806452,0.0,0.45161290322580644,0.7741935483870968,7.015161290322582
Sebastian Larsson,Sunderland,38,Midfielder,36,3061,3,3,1.25,1.6111111111111112,0.5833333333333334,1.3888888888888888,0.08333333333333333,0.8611111111111112,0.7222222222222222,7.011944444444444
Steven Nzonzi,Stoke,34,Midfielder,38,3376,3,1,1.236842105263158,0.8947368421052632,1.236842105263158,0.7105263157894737,0.13157894736842105,1.1842105263157894,1.236842105263158,7.011052631578949
Daniel Sturridge,Liverpool,33,Forward,12,750,4,1,3.25,0.9166666666666666,1.25,1.3333333333333333,0.5,2.3333333333333335,1.3333333333333333,7.006666666666667
Stewart Downing,West Ham,39,Midfielder,37,3314,6,8,1.8918918918918919,2.2972972972972974,0.6216216216216216,0.7297297297297297,0.10810810810810811,0.7027027027027027,0.6486486486486487,7.003243243243244
Ángel Di María,Man Utd,35,Midfielder,27,1645,3,10,2.259259259259259,1.9259259259259258,1.6666666666666667,0.8148148148148148,0.18518518518518517,1.1851851851851851,1.1481481481481481,7.002222222222222
Calum Chambers,Arsenal,28,Defender,23,1571,1,1,0.30434782608695654,0.4782608695652174,0.8260869565217391,0.7391304347826086,0.043478260869565216,0.5652173913043478,0.7391304347826086,7.001739130434781
Antolín Alcáraz,Everton,41,Defender,8,527,0,0,0.25,0.0,0.125,0.75,0.0,0.25,0.5,6.995
Jason Puncheon,Crystal Palace,37,Midfielder,37,2825,6,7,1.7567567567567568,1.7567567567567568,1.5675675675675675,0.6486486486486487,0.10810810810810811,1.4594594594594594,1.8918918918918919,6.991621621621623
Rémy Cabella,Newcastle,33,Midfielder,31,1947,1,2,1.3870967741935485,1.2258064516129032,2.4193548387096775,1.935483870967742,0.03225806451612903,1.7096774193548387,1.096774193548387,6.991290322580647
Ritchie De Laet,Leicester,34,Defender,26,1884,0,1,0.15384615384615385,0.46153846153846156,0.5,0.6538461538461539,0.0,0.19230769230769232,0.34615384615384615,6.989615384615385
Craig Gardner,WBA,36,Midfielder,35,2684,3,4,1.6,1.0,0.4,1.0857142857142856,0.14285714285714285,0.9142857142857143,0.8285714285714286,6.988
George Boyd,Burnley,37,Midfielder,35,3014,5,2,1.4,1.0285714285714285,0.8571428571428571,0.9714285714285714,0.37142857142857144,1.1428571428571428,1.3142857142857143,6.987714285714285
Charlie Austin,QPR,34,Forward,35,3069,18,5,3.742857142857143,0.6571428571428571,0.42857142857142855,1.2571428571428571,1.0,1.8,2.142857142857143,6.985142857142857
Dusan Tadic,Southampton,34,Forward,31,2064,4,7,1.7096774193548387,2.193548387096774,0.7096774193548387,0.7741935483870968,0.41935483870967744,1.4193548387096775,1.064516129032258,6.983548387096776
Dejan Lovren,Liverpool,34,Defender,26,2036,0,0,0.6923076923076923,0.07692307692307693,0.0,0.5769230769230769,0.0,0.23076923076923078,0.11538461538461539,6.983461538461539
Jesús Navas,Man City,37,Defender,35,2248,0,8,1.2857142857142858,2.2857142857142856,1.0571428571428572,0.8,0.22857142857142856,0.8857142857142857,0.7714285714285715,6.9794285714285715
Mauricio Isla,QPR,35,Defender,26,2132,0,2,0.2692307692307692,1.1538461538461537,0.6153846153846154,0.8461538461538461,0.07692307692307693,0.6923076923076923,0.5384615384615384,6.979230769230768
Mauro Zárate,West Ham,36,Forward,7,415,2,1,1.8571428571428572,1.0,1.5714285714285714,0.7142857142857143,0.2857142857142857,2.142857142857143,1.0,6.977142857142858
Esteban Cambiasso,Leicester,43,Midfielder,31,2423,5,1,0.9354838709677419,1.1935483870967742,0.45161290322580644,0.4838709677419355,0.0,0.45161290322580644,0.45161290322580644,6.971935483870969
Geoff Cameron,Stoke,38,Defender,27,2135,0,1,0.3333333333333333,0.4444444444444444,0.9629629629629629,0.7037037037037037,0.037037037037037035,0.9259259259259259,0.8148148148148148,6.970370370370371
Jack Butland,Stoke,30,Goalkeeper,3,270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,6.97
Kyle Walker,Tottenham,33,Defender,15,1307,0,0,0.4,0.7333333333333333,0.9333333333333333,0.6666666666666666,0.0,1.0666666666666667,1.0,6.968666666666667
Wilfried Zaha,Crystal Palace,30,Forward,31,1982,4,2,1.2903225806451613,0.45161290322580644,2.806451612903226,1.5483870967741935,0.22580645161290322,1.3870967741935485,2.0,6.968387096774194
